vehicle_class,entrance_site,exit_site,price
H4,29A,48A,32.1
H4,29A,B1,15.94
H4,29A,B3,18.92
H4,34A,15,41.35
H4,34A,17,36.37
H4,34A,18,33.69
H4,34A,19,31.11
H4,34A,20,29.45
H4,34A,21,27.33
H4,34A,22,23.79
H4,34A,23,22.62
H4,34A,24,21.62
H4,34A,25,20.62
H4,34A,26,19.21
H4,34A,27,17.3
H4,34A,28,15.86
H4,34A,29,13.86
H4,34A,30,9.56
H4,34A,31,7.35
H4,34A,32,5.58
H4,34A,33,4.01
H4,34A,34,2.53
H4,34A,35,0.39
H4,34A,36,1.06
H4,34A,37,1.2
H4,34A,38,1.57
H4,34A,39,2.17
H4,34A,40,4.63
H4,34A,41,7.36
H4,34A,42,8.48
H4,34A,43,10.67
H4,34A,44,11.85
H4,34A,45,12.5
H4,34A,46,14.42
H4,34A,47,17.13
H4,34A,48,19.07
H4,34A,49,23.63
H4,34A,50,24.15
H4,34A,16H,38.87
H4,34A,21B,25.54
H4,34A,25A,19.21
H4,34A,29A,11.08
H4,34A,48A,21.02
H4,34A,B1,27.02
H4,34A,B2,28.45
H4,34A,B3,30
H4,48A,15,62.37
H4,48A,17,57.39
H4,48A,18,54.71
H4,48A,19,52.13
H4,48A,20,50.47
H4,48A,21,48.35
H4,48A,23,43.64
H4,48A,24,42.64
H4,48A,25,41.64
H4,48A,26,40.23
H4,48A,27,38.32
H4,48A,28,36.88
H4,48A,29,34.88
H4,48A,30,30.58
H4,48A,31,28.37
H4,48A,32,26.6
H4,48A,33,25.03
H4,48A,34,23.55
H4,48A,35,20.63
H4,48A,36,19.96
H4,48A,37,19.81
H4,48A,38,19.45
H4,48A,39,18.85
H4,48A,40,16.38
H4,48A,41,13.66
H4,48A,42,12.54
H4,48A,43,10.34
H4,48A,44,9.17
H4,48A,45,8.52
H4,48A,46,6.6
H4,48A,47,3.89
H4,48A,48,1.95
H4,48A,49,2.61
H4,48A,50,3.13
H4,48A,21B,46.56
H4,48A,25A,40.23
H4,48A,29A,32.1
H4,48A,34A,21.02
H4,48A,B1,48.04
H4,48A,B2,49.47
H4,48A,B3,51.02
H4,57A,55,2.59
H4,57A,56,2.09
H4,57A,57,1.45
H4,57A,58,1.79
H4,57A,59,3.84
H4,57A,60,6.74
H4,57A,61,8.59
H4,B1,15,20.34
H4,B1,17,15.35
H4,B1,18,12.68
H4,B1,19,10.1
H4,B1,20,8.44
H4,B1,21,6.32
H4,B1,22,3.23
H4,B1,23,4.4
H4,B1,24,5.4
H4,B1,25,6.4
H4,B1,26,7.81
H4,B1,27,9.72
H4,B1,28,11.16
H4,B1,30,17.47
H4,B1,31,19.68
H4,B1,32,21.44
H4,B1,33,23.01
H4,B1,34,24.49
H4,B1,35,27.41
H4,B1,36,28.08
H4,B1,38,28.59
H4,B1,39,29.19
H4,B1,40,31.65
H4,B1,41,34.38
H4,B1,45,39.52
H4,B1,46,41.44
H4,B1,47,44.15
H4,B1,48,46.09
H4,B1,50,51.17
H4,B1,16H,17.86
H4,B1,21B,4.53
H4,B1,25A,5.4
H4,B1,34A,27.02
H4,B1,48A,48.04
H4,B1,B2,1.43
H4,B1,B3,2.97
H4,B2,15,21.77
H4,B2,17,16.78
H4,B2,19,11.53
H4,B2,20,9.87
H4,B2,22,4.66
H4,B2,23,5.83
H4,B2,24,6.83
H4,B2,25,7.83
H4,B2,27,11.15
H4,B2,28,12.59
H4,B2,30,18.9
H4,B2,31,21.11
H4,B2,33,24.44
H4,B2,34,25.92
H4,B2,35,28.84
H4,B2,36,29.51
H4,B2,39,30.62
H4,B2,41,35.81
H4,B2,44,40.3
H4,B2,45,40.95
H4,B2,46,42.87
H4,B2,47,45.58
H4,B2,48,47.52
H4,B2,50,52.6
H4,B2,21B,5.96
H4,B2,25A,6.83
H4,B2,34A,28.45
H4,B2,48A,49.47
H4,B2,B1,1.43
H4,B2,B3,1.54
H4,B3,15,23.31
H4,B3,17,18.33
H4,B3,18,15.65
H4,B3,19,13.07
H4,B3,20,11.41
H4,B3,21,9.29
H4,B3,22,6.2
H4,B3,23,7.38
H4,B3,24,8.38
H4,B3,25,9.38
H4,B3,26,10.79
H4,B3,27,12.7
H4,B3,28,14.14
H4,B3,29,16.15
H4,B3,30,20.45
H4,B3,31,22.66
H4,B3,32,24.42
H4,B3,33,25.99
H4,B3,34,27.47
H4,B3,35,30.39
H4,B3,36,31.06
H4,B3,37,31.2
H4,B3,38,31.57
H4,B3,39,32.17
H4,B3,40,34.63
H4,B3,41,37.36
H4,B3,42,38.48
H4,B3,43,40.67
H4,B3,44,41.85
H4,B3,45,42.5
H4,B3,46,44.42
H4,B3,47,47.13
H4,B3,48,49.07
H4,B3,49,53.63
H4,B3,50,54.15
H4,B3,16H,20.83
H4,B3,21B,7.5
H4,B3,25A,8.38
H4,B3,29A,18.92
H4,B3,34A,30
H4,B3,48A,51.02
H4,B3,B1,2.97
H4,B3,B2,1.54
L4,15,17,2.44
L4,15,18,3.74
L4,15,19,5
L4,15,20,5.81
L4,15,21,6.85
L4,15,22,8.58
L4,15,23,9.15
L4,15,24,9.64
L4,15,25,10.13
L4,15,26,10.82
L4,15,27,11.75
L4,15,28,12.46
L4,15,29,13.44
L4,15,30,15.54
L4,15,31,16.62
L4,15,32,17.48
L4,15,33,18.25
L4,15,34,18.97
L4,15,35,20.4
L4,15,36,20.73
L4,15,37,20.8
L4,15,39,21.27
L4,15,41,23.81
L4,15,42,24.35
L4,15,43,25.43
L4,15,44,26
L4,15,45,26.32
L4,15,46,27.26
L4,15,49,31.76
L4,15,50,32.01
L4,15,21B,7.72
L4,15,25A,9.64
L4,15,29A,14.79
L4,15,34A,20.21
L4,15,48A,30.48
L4,15,B1,10.01
L4,15,B2,10.71
L4,15,B3,11.46
L4,16,15,1.66
L4,16,17,1.22
L4,16,18,2.53
L4,16,19,3.79
L4,16,20,4.6
L4,16,21,5.64
L4,16,22,7.37
L4,16,23,7.94
L4,16,24,8.43
L4,16,25,8.92
L4,16,26,9.61
L4,16,27,10.54
L4,16,28,11.25
L4,16,29,12.23
L4,16,30,14.33
L4,16,31,15.41
L4,16,32,16.27
L4,16,33,17.04
L4,16,45,25.11
L4,16,16H,0
L4,16,21B,6.51
L4,16,25A,8.43
L4,16,29A,13.58
L4,16,34A,19
L4,16,B1,8.8
L4,16,B3,10.25
L4,17,15,2.44
L4,17,18,1.31
L4,17,19,2.57
L4,17,20,3.38
L4,17,21,4.42
L4,17,22,6.14
L4,17,23,6.72
L4,17,24,7.21
L4,17,25,7.7
L4,17,26,8.39
L4,17,27,9.32
L4,17,28,10.03
L4,17,29,11.01
L4,17,30,13.11
L4,17,31,14.19
L4,17,32,15.05
L4,17,33,15.82
L4,17,34,16.54
L4,17,35,17.97
L4,17,36,18.3
L4,17,39,18.84
L4,17,40,20.04
L4,17,41,21.38
L4,17,42,21.92
L4,17,43,23
L4,17,44,23.57
L4,17,45,23.89
L4,17,46,24.83
L4,17,47,26.15
L4,17,48,27.1
L4,17,49,29.33
L4,17,50,29.58
L4,17,16H,1.22
L4,17,21B,5.29
L4,17,25A,7.21
L4,17,29A,12.36
L4,17,34A,17.78
L4,17,48A,28.05
L4,17,B1,7.57
L4,17,B2,8.27
L4,17,B3,9.03
L4,18,15,3.74
L4,18,17,1.31
L4,18,19,1.26
L4,18,20,2.07
L4,18,21,3.11
L4,18,22,4.84
L4,18,23,5.41
L4,18,24,5.9
L4,18,25,6.39
L4,18,26,7.08
L4,18,27,8.01
L4,18,28,8.72
L4,18,29,9.7
L4,18,30,11.8
L4,18,31,12.88
L4,18,32,13.74
L4,18,33,14.51
L4,18,34,15.23
L4,18,35,16.66
L4,18,36,16.99
L4,18,38,17.24
L4,18,39,17.53
L4,18,40,18.73
L4,18,41,20.07
L4,18,42,20.61
L4,18,43,21.69
L4,18,45,22.58
L4,18,46,23.52
L4,18,47,24.84
L4,18,48,25.79
L4,18,49,28.02
L4,18,50,28.27
L4,18,16H,2.53
L4,18,21B,3.98
L4,18,25A,5.9
L4,18,29A,11.05
L4,18,34A,16.47
L4,18,48A,26.74
L4,18,B1,6.27
L4,18,B2,6.97
L4,18,B3,7.72
L4,19,15,5
L4,19,17,2.57
L4,19,18,1.26
L4,19,20,0.81
L4,19,21,1.85
L4,19,22,3.58
L4,19,23,4.15
L4,19,24,4.64
L4,19,25,5.13
L4,19,26,5.82
L4,19,27,6.75
L4,19,28,7.46
L4,19,29,8.44
L4,19,30,10.54
L4,19,31,11.62
L4,19,32,12.48
L4,19,33,13.25
L4,19,34,13.97
L4,19,35,15.4
L4,19,36,15.73
L4,19,37,15.8
L4,19,39,16.27
L4,19,40,17.47
L4,19,41,18.81
L4,19,42,19.35
L4,19,43,20.43
L4,19,44,21
L4,19,45,21.32
L4,19,46,22.26
L4,19,48,24.53
L4,19,50,27.01
L4,19,16H,3.79
L4,19,21B,2.72
L4,19,25A,4.64
L4,19,29A,9.79
L4,19,34A,15.21
L4,19,48A,25.48
L4,19,B1,5.01
L4,19,B2,5.71
L4,19,B3,6.46
L4,20,15,5.81
L4,20,17,3.38
L4,20,18,2.07
L4,20,19,0.81
L4,20,21,1.04
L4,20,22,2.77
L4,20,23,3.34
L4,20,24,3.83
L4,20,25,4.32
L4,20,26,5.01
L4,20,27,5.94
L4,20,28,6.65
L4,20,29,7.63
L4,20,30,9.73
L4,20,31,10.81
L4,20,32,11.67
L4,20,33,12.44
L4,20,34,13.16
L4,20,36,14.92
L4,20,37,14.99
L4,20,39,15.46
L4,20,41,18
L4,20,42,18.54
L4,20,43,19.62
L4,20,44,20.19
L4,20,45,20.51
L4,20,46,21.45
L4,20,48,23.72
L4,20,50,26.2
L4,20,16H,4.6
L4,20,21B,1.91
L4,20,25A,3.83
L4,20,29A,8.98
L4,20,34A,14.4
L4,20,48A,24.67
L4,20,B1,4.2
L4,20,B3,5.65
L4,21,15,6.85
L4,21,17,4.42
L4,21,18,3.11
L4,21,19,1.85
L4,21,20,1.04
L4,21,22,1.73
L4,21,23,2.3
L4,21,24,2.79
L4,21,25,3.28
L4,21,26,3.97
L4,21,27,4.9
L4,21,28,5.61
L4,21,29,6.59
L4,21,30,8.69
L4,21,31,9.77
L4,21,32,10.63
L4,21,33,11.4
L4,21,34,12.12
L4,21,35,13.55
L4,21,36,13.88
L4,21,37,13.95
L4,21,39,14.42
L4,21,40,15.62
L4,21,41,16.96
L4,21,42,17.5
L4,21,43,18.58
L4,21,44,19.15
L4,21,45,19.47
L4,21,46,20.41
L4,21,47,21.73
L4,21,48,22.68
L4,21,49,24.91
L4,21,50,25.16
L4,21,16H,5.64
L4,21,21B,0.87
L4,21,25A,2.79
L4,21,29A,7.94
L4,21,34A,13.36
L4,21,48A,23.63
L4,21,B1,3.16
L4,21,B2,3.86
L4,21,B3,4.61
L4,22,15,8.58
L4,22,17,6.14
L4,22,18,4.84
L4,22,19,3.58
L4,22,20,2.77
L4,22,21,1.73
L4,22,23,0.57
L4,22,24,1.06
L4,22,25,1.55
L4,22,26,2.24
L4,22,27,3.17
L4,22,28,3.88
L4,22,29,4.86
L4,22,30,6.96
L4,22,31,8.04
L4,22,32,8.9
L4,22,33,9.67
L4,22,34,10.39
L4,22,35,11.82
L4,22,36,12.15
L4,22,37,12.22
L4,22,39,12.69
L4,22,41,15.23
L4,22,42,15.77
L4,22,43,16.85
L4,22,44,17.42
L4,22,45,17.74
L4,22,46,18.68
L4,22,47,20
L4,22,48,20.95
L4,22,50,23.43
L4,22,16H,7.37
L4,22,21B,0.85
L4,22,25A,1.06
L4,22,29A,6.21
L4,22,34A,11.63
L4,22,48A,21.9
L4,22,B1,1.65
L4,22,B2,2.35
L4,22,B3,3.1
L4,23,15,9.15
L4,23,17,6.72
L4,23,18,5.41
L4,23,19,4.15
L4,23,20,3.34
L4,23,21,2.3
L4,23,22,0.57
L4,23,24,0.49
L4,23,25,0.98
L4,23,26,1.67
L4,23,27,2.6
L4,23,28,3.31
L4,23,29,4.29
L4,23,30,6.39
L4,23,31,7.47
L4,23,32,8.33
L4,23,33,9.1
L4,23,34,9.82
L4,23,35,11.25
L4,23,36,11.58
L4,23,37,11.65
L4,23,38,11.83
L4,23,39,12.12
L4,23,40,13.32
L4,23,41,14.66
L4,23,42,15.2
L4,23,43,16.28
L4,23,44,16.85
L4,23,45,17.17
L4,23,46,18.11
L4,23,48,20.38
L4,23,49,22.61
L4,23,50,22.86
L4,23,16H,7.94
L4,23,21B,1.43
L4,23,25A,0.49
L4,23,29A,5.64
L4,23,34A,11.06
L4,23,48A,21.33
L4,23,B1,2.22
L4,23,B2,2.92
L4,23,B3,3.68
L4,24,15,9.64
L4,24,17,7.21
L4,24,18,5.9
L4,24,19,4.64
L4,24,20,3.83
L4,24,21,2.79
L4,24,22,1.06
L4,24,23,0.49
L4,24,25,0.49
L4,24,26,1.18
L4,24,27,2.11
L4,24,28,2.82
L4,24,29,3.8
L4,24,30,5.9
L4,24,31,6.98
L4,24,32,7.84
L4,24,33,8.61
L4,24,34,9.33
L4,24,35,10.76
L4,24,36,11.09
L4,24,37,11.16
L4,24,38,11.34
L4,24,39,11.63
L4,24,40,12.83
L4,24,41,14.17
L4,24,42,14.71
L4,24,43,15.79
L4,24,44,16.36
L4,24,45,16.68
L4,24,46,17.62
L4,24,47,18.94
L4,24,48,19.89
L4,24,49,22.12
L4,24,50,22.37
L4,24,16H,8.43
L4,24,21B,1.92
L4,24,25A,0
L4,24,29A,5.15
L4,24,34A,10.57
L4,24,48A,20.84
L4,24,B1,2.71
L4,24,B2,3.41
L4,24,B3,4.17
L4,25,15,10.13
L4,25,17,7.7
L4,25,18,6.39
L4,25,19,5.13
L4,25,20,4.32
L4,25,21,3.28
L4,25,22,1.55
L4,25,23,0.98
L4,25,24,0.49
L4,25,26,0.69
L4,25,27,1.62
L4,25,28,2.33
L4,25,29,3.31
L4,25,30,5.41
L4,25,31,6.49
L4,25,32,7.35
L4,25,33,8.12
L4,25,34,8.84
L4,25,35,10.27
L4,25,36,10.6
L4,25,37,10.67
L4,25,38,10.85
L4,25,39,11.14
L4,25,40,12.34
L4,25,41,13.68
L4,25,42,14.22
L4,25,43,15.3
L4,25,44,15.87
L4,25,45,16.19
L4,25,46,17.13
L4,25,47,18.45
L4,25,48,19.4
L4,25,49,21.63
L4,25,50,21.88
L4,25,16H,8.92
L4,25,21B,2.41
L4,25,25A,0
L4,25,29A,4.66
L4,25,34A,10.08
L4,25,48A,20.35
L4,25,B1,3.2
L4,25,B2,3.9
L4,25,B3,4.66
L4,26,15,10.82
L4,26,17,8.39
L4,26,18,7.08
L4,26,19,5.82
L4,26,20,5.01
L4,26,21,3.97
L4,26,22,2.24
L4,26,23,1.67
L4,26,24,1.18
L4,26,25,0.69
L4,26,27,0.93
L4,26,28,1.64
L4,26,29,2.62
L4,26,30,4.72
L4,26,31,5.8
L4,26,32,6.66
L4,26,33,7.43
L4,26,34,8.15
L4,26,35,9.58
L4,26,36,9.91
L4,26,37,9.98
L4,26,38,10.16
L4,26,39,10.45
L4,26,40,11.65
L4,26,41,12.99
L4,26,42,13.53
L4,26,43,14.61
L4,26,44,15.18
L4,26,45,15.5
L4,26,46,16.44
L4,26,47,17.76
L4,26,48,18.71
L4,26,49,20.94
L4,26,50,21.19
L4,26,16H,9.61
L4,26,21B,3.1
L4,26,25A,0
L4,26,29A,3.97
L4,26,34A,9.39
L4,26,48A,19.66
L4,26,B1,3.89
L4,26,B2,4.59
L4,26,B3,5.35
L4,27,15,11.75
L4,27,17,9.32
L4,27,18,8.01
L4,27,19,6.75
L4,27,20,5.94
L4,27,21,4.9
L4,27,22,3.17
L4,27,23,2.6
L4,27,24,2.11
L4,27,25,1.62
L4,27,26,0.93
L4,27,28,0.7
L4,27,29,1.68
L4,27,30,3.79
L4,27,31,4.87
L4,27,32,5.73
L4,27,33,6.5
L4,27,34,7.22
L4,27,35,8.65
L4,27,36,8.98
L4,27,37,9.05
L4,27,38,9.23
L4,27,39,9.52
L4,27,40,10.72
L4,27,41,12.06
L4,27,42,12.6
L4,27,43,13.68
L4,27,44,14.25
L4,27,45,14.57
L4,27,46,15.51
L4,27,47,16.83
L4,27,48,17.78
L4,27,49,20.01
L4,27,50,20.26
L4,27,16H,10.54
L4,27,21B,4.03
L4,27,25A,0.93
L4,27,29A,3.04
L4,27,34A,8.46
L4,27,48A,18.73
L4,27,B1,4.82
L4,27,B2,5.52
L4,27,B3,6.28
L4,28,15,12.46
L4,28,17,10.03
L4,28,18,8.72
L4,28,19,7.46
L4,28,20,6.65
L4,28,21,5.61
L4,28,22,3.88
L4,28,23,3.31
L4,28,24,2.82
L4,28,25,2.33
L4,28,26,1.64
L4,28,27,0.7
L4,28,29,0.98
L4,28,30,3.08
L4,28,31,4.16
L4,28,32,5.02
L4,28,33,5.79
L4,28,34,6.51
L4,28,35,7.94
L4,28,36,8.27
L4,28,37,8.34
L4,28,38,8.52
L4,28,39,8.81
L4,28,40,10.01
L4,28,41,11.35
L4,28,42,11.89
L4,28,43,12.97
L4,28,44,13.54
L4,28,45,13.86
L4,28,46,14.8
L4,28,47,16.12
L4,28,48,17.07
L4,28,49,19.3
L4,28,50,19.55
L4,28,16H,11.25
L4,28,21B,4.74
L4,28,25A,1.64
L4,28,29A,2.34
L4,28,34A,7.75
L4,28,48A,18.02
L4,28,B1,5.53
L4,28,B2,6.23
L4,28,B3,6.99
L4,29,15,13.44
L4,29,17,11.01
L4,29,18,9.7
L4,29,19,8.44
L4,29,20,7.63
L4,29,21,6.59
L4,29,22,4.86
L4,29,23,4.29
L4,29,24,3.8
L4,29,25,3.31
L4,29,26,2.62
L4,29,27,1.68
L4,29,28,0.98
L4,29,30,2.1
L4,29,31,3.18
L4,29,32,4.05
L4,29,33,4.81
L4,29,34,5.53
L4,29,35,6.96
L4,29,36,7.29
L4,29,37,7.36
L4,29,38,7.54
L4,29,39,7.83
L4,29,40,9.03
L4,29,41,10.37
L4,29,42,10.91
L4,29,43,11.99
L4,29,44,12.56
L4,29,45,12.88
L4,29,46,13.82
L4,29,47,15.14
L4,29,48,16.09
L4,29,49,18.32
L4,29,50,18.57
L4,29,21B,5.72
L4,29,25A,2.62
L4,29,29A,1.36
L4,29,34A,6.77
L4,29,48A,17.04
L4,29,B1,6.51
L4,29,B2,7.21
L4,29,B3,7.97
L4,30,15,15.54
L4,30,17,13.11
L4,30,18,11.8
L4,30,19,10.54
L4,30,20,9.73
L4,30,21,8.69
L4,30,22,6.96
L4,30,23,6.39
L4,30,24,5.9
L4,30,25,5.41
L4,30,26,4.72
L4,30,27,3.79
L4,30,28,3.08
L4,30,29,2.1
L4,30,31,1.08
L4,30,32,1.94
L4,30,33,2.71
L4,30,34,3.43
L4,30,35,4.86
L4,30,36,5.19
L4,30,37,5.26
L4,30,38,5.44
L4,30,39,5.73
L4,30,40,6.93
L4,30,41,8.27
L4,30,42,8.81
L4,30,43,9.89
L4,30,44,10.46
L4,30,45,10.78
L4,30,46,11.72
L4,30,47,13.04
L4,30,48,13.99
L4,30,49,16.22
L4,30,50,16.47
L4,30,16H,14.33
L4,30,21B,7.82
L4,30,25A,4.72
L4,30,29A,0.75
L4,30,34A,4.67
L4,30,48A,14.94
L4,30,B1,8.61
L4,30,B2,9.31
L4,30,B3,10.07
L4,31,15,16.62
L4,31,17,14.19
L4,31,18,12.88
L4,31,19,11.62
L4,31,20,10.81
L4,31,21,9.77
L4,31,22,8.04
L4,31,23,7.47
L4,31,24,6.98
L4,31,25,6.49
L4,31,26,5.8
L4,31,27,4.87
L4,31,28,4.16
L4,31,29,3.18
L4,31,30,1.08
L4,31,32,0.86
L4,31,33,1.63
L4,31,34,2.35
L4,31,35,3.78
L4,31,36,4.11
L4,31,37,4.18
L4,31,38,4.36
L4,31,39,4.65
L4,31,40,5.85
L4,31,41,7.19
L4,31,42,7.73
L4,31,43,8.81
L4,31,44,9.38
L4,31,45,9.7
L4,31,46,10.64
L4,31,47,11.96
L4,31,48,12.91
L4,31,49,15.14
L4,31,50,15.39
L4,31,16H,15.41
L4,31,21B,8.9
L4,31,25A,5.8
L4,31,29A,1.83
L4,31,34A,3.59
L4,31,48A,13.86
L4,31,B1,9.69
L4,31,B2,10.39
L4,31,B3,11.15
L4,32,15,17.48
L4,32,17,15.05
L4,32,18,13.74
L4,32,19,12.48
L4,32,20,11.67
L4,32,21,10.63
L4,32,22,8.9
L4,32,23,8.33
L4,32,24,7.84
L4,32,25,7.35
L4,32,26,6.66
L4,32,27,5.73
L4,32,28,5.02
L4,32,29,4.05
L4,32,30,1.94
L4,32,31,0.86
L4,32,33,0.77
L4,32,34,1.49
L4,32,35,2.92
L4,32,36,3.25
L4,32,37,3.32
L4,32,38,3.5
L4,32,39,3.79
L4,32,40,4.99
L4,32,41,6.33
L4,32,42,6.87
L4,32,43,7.95
L4,32,44,8.52
L4,32,45,8.84
L4,32,46,9.78
L4,32,47,11.1
L4,32,48,12.05
L4,32,49,14.28
L4,32,50,14.53
L4,32,16H,16.27
L4,32,21B,9.76
L4,32,25A,6.66
L4,32,29A,2.69
L4,32,34A,2.73
L4,32,48A,13
L4,32,B3,12.01
L4,33,15,18.25
L4,33,17,15.82
L4,33,18,14.51
L4,33,19,13.25
L4,33,20,12.44
L4,33,21,11.4
L4,33,22,9.67
L4,33,23,9.1
L4,33,24,8.61
L4,33,25,8.12
L4,33,26,7.43
L4,33,27,6.5
L4,33,28,5.79
L4,33,29,4.81
L4,33,30,2.71
L4,33,31,1.63
L4,33,32,0.77
L4,33,34,0.72
L4,33,35,2.15
L4,33,36,2.48
L4,33,37,2.55
L4,33,38,2.73
L4,33,39,3.02
L4,33,40,4.22
L4,33,41,5.56
L4,33,42,6.1
L4,33,43,7.18
L4,33,44,7.75
L4,33,45,8.07
L4,33,46,9.01
L4,33,47,10.33
L4,33,48,11.28
L4,33,49,13.51
L4,33,50,13.76
L4,33,16H,17.04
L4,33,21B,10.53
L4,33,25A,7.43
L4,33,29A,3.46
L4,33,34A,1.96
L4,33,48A,12.23
L4,33,B1,11.32
L4,33,B2,12.02
L4,33,B3,12.78
L4,34,15,18.97
L4,34,17,16.54
L4,34,18,15.23
L4,34,19,13.97
L4,34,20,13.16
L4,34,21,12.12
L4,34,22,10.39
L4,34,23,9.82
L4,34,24,9.33
L4,34,25,8.84
L4,34,26,8.15
L4,34,27,7.22
L4,34,28,6.51
L4,34,29,5.53
L4,34,30,3.43
L4,34,31,2.35
L4,34,32,1.49
L4,34,33,0.72
L4,34,35,1.43
L4,34,36,1.76
L4,34,37,1.83
L4,34,38,2.01
L4,34,39,2.3
L4,34,40,3.5
L4,34,41,4.84
L4,34,42,5.38
L4,34,43,6.46
L4,34,44,7.03
L4,34,45,7.35
L4,34,46,8.29
L4,34,47,9.61
L4,34,48,10.56
L4,34,49,12.79
L4,34,50,13.04
L4,34,21B,11.25
L4,34,25A,8.15
L4,34,29A,4.18
L4,34,34A,1.24
L4,34,48A,11.51
L4,34,B1,12.04
L4,34,B2,12.74
L4,34,B3,13.5
L4,35,15,20.4
L4,35,17,17.97
L4,35,18,16.66
L4,35,19,15.4
L4,35,20,14.59
L4,35,21,13.55
L4,35,22,11.82
L4,35,23,11.25
L4,35,24,10.76
L4,35,25,10.27
L4,35,26,9.58
L4,35,27,8.65
L4,35,28,7.94
L4,35,29,6.96
L4,35,30,4.86
L4,35,31,3.78
L4,35,32,2.92
L4,35,33,2.15
L4,35,34,1.43
L4,35,36,0.33
L4,35,37,0.4
L4,35,38,0.58
L4,35,39,0.87
L4,35,40,2.07
L4,35,41,3.41
L4,35,42,3.95
L4,35,43,5.03
L4,35,44,5.6
L4,35,45,5.92
L4,35,46,6.86
L4,35,47,8.18
L4,35,48,9.13
L4,35,49,11.36
L4,35,50,11.61
L4,35,21B,12.68
L4,35,25A,9.58
L4,35,29A,5.61
L4,35,34A,0.19
L4,35,48A,10.08
L4,35,B1,13.47
L4,35,B2,14.17
L4,35,B3,14.93
L4,36,15,20.73
L4,36,17,18.3
L4,36,18,16.99
L4,36,19,15.73
L4,36,20,14.92
L4,36,21,13.88
L4,36,22,12.15
L4,36,23,11.58
L4,36,24,11.09
L4,36,25,10.6
L4,36,26,9.91
L4,36,27,8.98
L4,36,28,8.27
L4,36,29,7.29
L4,36,30,5.19
L4,36,31,4.11
L4,36,32,3.25
L4,36,33,2.48
L4,36,34,1.76
L4,36,35,0.33
L4,36,37,0.07
L4,36,38,0.25
L4,36,39,0.54
L4,36,40,1.74
L4,36,41,3.08
L4,36,42,3.62
L4,36,43,4.7
L4,36,44,5.27
L4,36,45,5.59
L4,36,46,6.53
L4,36,47,7.85
L4,36,48,8.8
L4,36,49,11.03
L4,36,50,11.28
L4,36,16H,19.52
L4,36,21B,13.01
L4,36,25A,9.91
L4,36,29A,5.94
L4,36,34A,0.52
L4,36,48A,9.75
L4,36,B1,13.8
L4,36,B2,14.5
L4,36,B3,15.26
L4,37,15,20.8
L4,37,17,18.37
L4,37,18,17.06
L4,37,19,15.8
L4,37,20,14.99
L4,37,21,13.95
L4,37,22,12.22
L4,37,23,11.65
L4,37,24,11.16
L4,37,25,10.67
L4,37,26,9.98
L4,37,27,9.05
L4,37,28,8.34
L4,37,29,7.36
L4,37,30,5.26
L4,37,31,4.18
L4,37,32,3.32
L4,37,33,2.55
L4,37,34,1.83
L4,37,35,0.4
L4,37,36,0.07
L4,37,38,0.18
L4,37,39,0.47
L4,37,40,1.67
L4,37,41,3.01
L4,37,42,3.55
L4,37,43,4.63
L4,37,44,5.2
L4,37,45,5.52
L4,37,46,6.46
L4,37,47,7.78
L4,37,48,8.73
L4,37,49,10.96
L4,37,50,11.21
L4,37,21B,13.08
L4,37,29A,6.01
L4,37,34A,0.59
L4,37,48A,9.68
L4,37,B1,13.87
L4,37,B2,14.57
L4,37,B3,15.33
L4,38,15,20.98
L4,38,17,18.55
L4,38,18,17.24
L4,38,19,15.98
L4,38,21,14.13
L4,38,22,12.4
L4,38,23,11.83
L4,38,24,11.34
L4,38,25,10.85
L4,38,26,10.16
L4,38,27,9.23
L4,38,28,8.52
L4,38,29,7.54
L4,38,30,5.44
L4,38,31,4.36
L4,38,32,3.5
L4,38,33,2.73
L4,38,34,2.01
L4,38,35,0.58
L4,38,36,0.25
L4,38,37,0.18
L4,38,39,0.29
L4,38,40,1.49
L4,38,41,2.83
L4,38,42,3.37
L4,38,43,4.45
L4,38,44,5.02
L4,38,45,5.34
L4,38,46,6.28
L4,38,47,7.6
L4,38,48,8.55
L4,38,49,10.78
L4,38,50,11.03
L4,38,25A,10.16
L4,38,29A,6.19
L4,38,34A,0.77
L4,38,48A,9.5
L4,38,B2,14.75
L4,38,B3,15.51
L4,39,15,21.27
L4,39,17,18.84
L4,39,18,17.53
L4,39,19,16.27
L4,39,20,15.46
L4,39,21,14.42
L4,39,22,12.69
L4,39,23,12.12
L4,39,24,11.63
L4,39,25,11.14
L4,39,26,10.45
L4,39,27,9.52
L4,39,28,8.81
L4,39,29,7.83
L4,39,30,5.73
L4,39,31,4.65
L4,39,32,3.79
L4,39,33,3.02
L4,39,34,2.3
L4,39,35,0.87
L4,39,36,0.54
L4,39,37,0.47
L4,39,38,0.29
L4,39,40,1.2
L4,39,41,2.54
L4,39,42,3.08
L4,39,43,4.16
L4,39,44,4.73
L4,39,45,5.05
L4,39,46,5.99
L4,39,47,7.31
L4,39,48,8.26
L4,39,49,10.49
L4,39,50,10.74
L4,39,21B,13.55
L4,39,25A,10.45
L4,39,29A,6.48
L4,39,34A,1.06
L4,39,48A,9.21
L4,39,B1,14.34
L4,39,B2,15.04
L4,39,B3,15.8
L4,40,17,20.04
L4,40,18,18.73
L4,40,19,17.47
L4,40,20,16.66
L4,40,21,15.62
L4,40,22,13.89
